"molregno","canonical_smiles","similarity","SAMPLE","Molecule_RDKitCanonical","activity_id","assay_id","doc_id","record_id","standard_relation","standard_value","standard_units","standard_flag","standard_type","activity_comment","data_validity_comment","description","assay_type","assay_test_type","assay_category","assay_organism","assay_tax_id","assay_strain","assay_tissue","assay_cell_type","assay_subcellular_fraction","tid","relationship_type","confidence_score","curated_by","src_id","src_assay_id","chembl_id","target_type","pref_name","tax_id","organism","species_group_flag","Iteration","RankSantiagoFloriane","RankSereina","cScore","rSquared","ec50","ec50_l","ec50_u","EMOLECULES_ID","supplier","CATALOG_NUMBER"
243564,"CCN(CC)Cc1ccc(Nc2ccnc3cc(Cl)ccc23)cc1O",0.8958333333333334,"SJ000110703-13","CCN(CC)Cc1cc(Nc2ccnc3cc(Cl)ccc23)ccc1O",2395293,494895,45429,729071,,,,0,"CL","Not Determined",,"Clearance in iv and orally dosed monkey blood","A","In vivo",,"Macaca mulatta",9544,,,,,50797,"N",1,"Autocuration",1,,"CHEMBL1004638","ORGANISM","Rhesus monkey",9544,"Macaca mulatta",,4,853,,"A Active",0.98,0.025,0.023,0.031,6720220,"ENAMINE","Z1552192759"
243564,"CCN(CC)Cc1ccc(Nc2ccnc3cc(Cl)ccc23)cc1O",0.8958333333333334,"SJ000110703-13","CCN(CC)Cc1cc(Nc2ccnc3cc(Cl)ccc23)ccc1O",2395295,494874,45429,729071,"=",21.0,"%",1,"F",,,"Oral bioavailability in mouse","A","In vivo",,"Mus musculus",10090,,,,,50594,"N",1,"Autocuration",1,,"CHEMBL949424","ORGANISM","Mus musculus",10090,"Mus musculus",,4,853,,"A Active",0.98,0.025,0.023,0.031,6720220,"ENAMINE","Z1552192759"
243564,"CCN(CC)Cc1ccc(Nc2ccnc3cc(Cl)ccc23)cc1O",0.8958333333333334,"SJ000110703-13","CCN(CC)Cc1cc(Nc2ccnc3cc(Cl)ccc23)ccc1O",2395297,494905,45429,729071,"=",17.0,"%",1,"F",,,"Oral bioavailability in rat","A","In vivo",,"Rattus norvegicus",10116,,,,,50597,"N",1,"Autocuration",1,,"CHEMBL1004648","ORGANISM","Rattus norvegicus",10116,"Rattus norvegicus",,4,853,,"A Active",0.98,0.025,0.023,0.031,6720220,"ENAMINE","Z1552192759"
243564,"CCN(CC)Cc1ccc(Nc2ccnc3cc(Cl)ccc23)cc1O",0.8958333333333334,"SJ000110703-13","CCN(CC)Cc1cc(Nc2ccnc3cc(Cl)ccc23)ccc1O",2395300,494907,45429,729071,,,,1,"F","Not Determined",,"Oral bioavailability in monkey","A","In vivo",,"Macaca mulatta",9544,,,,,50797,"N",1,"Autocuration",1,,"CHEMBL1004650","ORGANISM","Rhesus monkey",9544,"Macaca mulatta",,4,853,,"A Active",0.98,0.025,0.023,0.031,6720220,"ENAMINE","Z1552192759"
243564,"CCN(CC)Cc1ccc(Nc2ccnc3cc(Cl)ccc23)cc1O",0.8958333333333334,"SJ000110703-13","CCN(CC)Cc1cc(Nc2ccnc3cc(Cl)ccc23)ccc1O",2395318,494885,45429,729071,,,,0,"IC50","Active",,"Inhibition of human recombinant CYP3A4 using N-N,diethyl-formamide as substrate","A",,,"Homo sapiens",9606,,,,,17045,"D",9,"Autocuration",1,,"CHEMBL949435","SINGLE PROTEIN","Cytochrome P450 3A4",9606,"Homo sapiens",,4,853,,"A Active",0.98,0.025,0.023,0.031,6720220,"ENAMINE","Z1552192759"
243564,"CCN(CC)Cc1ccc(Nc2ccnc3cc(Cl)ccc23)cc1O",0.8958333333333334,"SJ000110703-13","CCN(CC)Cc1cc(Nc2ccnc3cc(Cl)ccc23)ccc1O",2395323,494884,45429,729071,">",100000.0,"nM",1,"IC50",,,"Inhibition of human recombinant CYP3A4 using phenyl-piperazinyl-methyl-benzyl-resofurin as substrate","A",,,"Homo sapiens",9606,,,,,17045,"D",9,"Autocuration",1,,"CHEMBL949434","SINGLE PROTEIN","Cytochrome P450 3A4",9606,"Homo sapiens",,4,853,,"A Active",0.98,0.025,0.023,0.031,6720220,"ENAMINE","Z1552192759"
243564,"CCN(CC)Cc1ccc(Nc2ccnc3cc(Cl)ccc23)cc1O",0.8958333333333334,"SJ000110703-13","CCN(CC)Cc1cc(Nc2ccnc3cc(Cl)ccc23)ccc1O",2395328,494883,45429,729071,"=",23000.0,"nM",1,"IC50",,,"Inhibition of human recombinant CYP1A2","A",,,"Homo sapiens",9606,,,,,12594,"D",9,"Autocuration",1,,"CHEMBL949433","SINGLE PROTEIN","Cytochrome P450 1A2",9606,"Homo sapiens",,4,853,,"A Active",0.98,0.025,0.023,0.031,6720220,"ENAMINE","Z1552192759"
243564,"CCN(CC)Cc1ccc(Nc2ccnc3cc(Cl)ccc23)cc1O",0.8958333333333334,"SJ000110703-13","CCN(CC)Cc1cc(Nc2ccnc3cc(Cl)ccc23)ccc1O",2395333,494881,45429,729071,"=",13000.0,"nM",1,"IC50",,,"Inhibition of human recombinant CYP2C8","A",,,"Homo sapiens",9606,,,,,10163,"D",9,"Autocuration",1,,"CHEMBL949431","SINGLE PROTEIN","Cytochrome P450 2C8",9606,"Homo sapiens",,4,853,,"A Active",0.98,0.025,0.023,0.031,6720220,"ENAMINE","Z1552192759"
243564,"CCN(CC)Cc1ccc(Nc2ccnc3cc(Cl)ccc23)cc1O",0.8958333333333334,"SJ000110703-13","CCN(CC)Cc1cc(Nc2ccnc3cc(Cl)ccc23)ccc1O",2395338,494882,45429,729071,"=",75000.0,"nM",1,"IC50",,,"Inhibition of human recombinant CYP2C9","A",,,"Homo sapiens",9606,,,,,12911,"D",9,"Autocuration",1,,"CHEMBL949432","SINGLE PROTEIN","Cytochrome P450 2C9",9606,"Homo sapiens",,4,853,,"A Active",0.98,0.025,0.023,0.031,6720220,"ENAMINE","Z1552192759"
243564,"CCN(CC)Cc1ccc(Nc2ccnc3cc(Cl)ccc23)cc1O",0.8958333333333334,"SJ000110703-13","CCN(CC)Cc1cc(Nc2ccnc3cc(Cl)ccc23)ccc1O",2395343,494880,45429,729071,"=",39000.0,"nM",1,"IC50",,,"Inhibition of human recombinant CYP2C19","A",,,"Homo sapiens",9606,,,,,12912,"D",9,"Autocuration",1,,"CHEMBL949430","SINGLE PROTEIN","Cytochrome P450 2C19",9606,"Homo sapiens",,4,853,,"A Active",0.98,0.025,0.023,0.031,6720220,"ENAMINE","Z1552192759"
243564,"CCN(CC)Cc1ccc(Nc2ccnc3cc(Cl)ccc23)cc1O",0.8958333333333334,"SJ000110703-13","CCN(CC)Cc1cc(Nc2ccnc3cc(Cl)ccc23)ccc1O",2395348,494879,45429,729071,"=",7000.0,"nM",1,"IC50",,,"Inhibition of human recombinant CYP2D6","A",,,"Homo sapiens",9606,,,,,11365,"D",9,"Autocuration",1,,"CHEMBL949429","SINGLE PROTEIN","Cytochrome P450 2D6",9606,"Homo sapiens",,4,853,,"A Active",0.98,0.025,0.023,0.031,6720220,"ENAMINE","Z1552192759"
243564,"CCN(CC)Cc1ccc(Nc2ccnc3cc(Cl)ccc23)cc1O",0.8958333333333334,"SJ000110703-13","CCN(CC)Cc1cc(Nc2ccnc3cc(Cl)ccc23)ccc1O",2395354,494878,45429,729071,"=",3900.0,"nM",1,"IC50",,,"Inhibition of human cloned ERG","B",,,"Homo sapiens",9606,,,,,165,"D",9,"Autocuration",1,,"CHEMBL949428","SINGLE PROTEIN","HERG",9606,"Homo sapiens",,4,853,,"A Active",0.98,0.025,0.023,0.031,6720220,"ENAMINE","Z1552192759"
243564,"CCN(CC)Cc1ccc(Nc2ccnc3cc(Cl)ccc23)cc1O",0.8958333333333334,"SJ000110703-13","CCN(CC)Cc1cc(Nc2ccnc3cc(Cl)ccc23)ccc1O",2395359,495300,45429,729071,,,,0,"Activity","Not Determined",,"Toxicity in monkey assessed as increase in QTc interval","A",,,"Macaca mulatta",9544,,,,,50797,"N",1,"Autocuration",1,,"CHEMBL1006292","ORGANISM","Rhesus monkey",9544,"Macaca mulatta",,4,853,,"A Active",0.98,0.025,0.023,0.031,6720220,"ENAMINE","Z1552192759"
243564,"CCN(CC)Cc1ccc(Nc2ccnc3cc(Cl)ccc23)cc1O",0.8958333333333334,"SJ000110703-13","CCN(CC)Cc1cc(Nc2ccnc3cc(Cl)ccc23)ccc1O",2458662,491783,43772,745003,,,,0,"IC50","Not Determined",,"Cytotoxicity against human K562 cells by MTT assay","A",,,"Homo sapiens",9606,,,"K562",,80186,"N",1,"Autocuration",1,,"CHEMBL937854","CELL-LINE","K562",9606,"Homo sapiens",,4,853,,"A Active",0.98,0.025,0.023,0.031,6720220,"ENAMINE","Z1552192759"
243564,"CCN(CC)Cc1ccc(Nc2ccnc3cc(Cl)ccc23)cc1O",0.8958333333333334,"SJ000110703-13","CCN(CC)Cc1cc(Nc2ccnc3cc(Cl)ccc23)ccc1O",2458674,491784,43772,745003,,,,0,"IC50","Not Determined",,"Cytotoxicity against mouse WEHI13 cells by MTT assay","A",,,"Mus musculus",10090,,,,,22224,"U",0,"Autocuration",1,,"CHEMBL937855","ADMET","ADMET",,,,4,853,,"A Active",0.98,0.025,0.023,0.031,6720220,"ENAMINE","Z1552192759"
243564,"CCN(CC)Cc1ccc(Nc2ccnc3cc(Cl)ccc23)cc1O",0.8958333333333334,"SJ000110703-13","CCN(CC)Cc1cc(Nc2ccnc3cc(Cl)ccc23)ccc1O",2458680,491782,43772,745003,,,,0,"IC50","Not Determined",,"Cytotoxicity against HMEC1 cells by MTT assay","A",,,"Homo sapiens",9606,,,,,22224,"U",0,"Autocuration",1,,"CHEMBL937853","ADMET","ADMET",,,,4,853,,"A Active",0.98,0.025,0.023,0.031,6720220,"ENAMINE","Z1552192759"
243564,"CCN(CC)Cc1ccc(Nc2ccnc3cc(Cl)ccc23)cc1O",0.8958333333333334,"SJ000110703-13","CCN(CC)Cc1cc(Nc2ccnc3cc(Cl)ccc23)ccc1O",2458688,491781,43772,745003,"=",1.3,,0,"Ratio IC50",,,"Ratio of IC50 for chloroquine-resistant Plasmodium falciparum W2 to IC50 for chloroquine-sensitive Plasmodium falciparum D10","F",,,,,,,,,22226,"U",0,"Autocuration",1,,"CHEMBL937852","UNCHECKED","Unchecked",,,,4,853,,"A Active",0.98,0.025,0.023,0.031,6720220,"ENAMINE","Z1552192759"
243564,"CCN(CC)Cc1ccc(Nc2ccnc3cc(Cl)ccc23)cc1O",0.8958333333333334,"SJ000110703-13","CCN(CC)Cc1cc(Nc2ccnc3cc(Cl)ccc23)ccc1O",2458704,491780,43772,745003,"=",17.6,,0,"Ratio IC50",,,"Relative selectivity against Plasmodium falciparum W2 as IC50 ratio compared to chloroquine","F",,,"Plasmodium falciparum",5833,"W2",,,,50425,"N",1,"Autocuration",1,,"CHEMBL937851","ORGANISM","Plasmodium falciparum",5833,"Plasmodium falciparum",,4,853,,"A Active",0.98,0.025,0.023,0.031,6720220,"ENAMINE","Z1552192759"
243564,"CCN(CC)Cc1ccc(Nc2ccnc3cc(Cl)ccc23)cc1O",0.8958333333333334,"SJ000110703-13","CCN(CC)Cc1cc(Nc2ccnc3cc(Cl)ccc23)ccc1O",2458721,491779,43772,745003,"=",30.2,"nM",1,"IC50",,,"Antimalarial activity against chloroquine-resistant Plasmodium falciparum W2 as LDH activity","F",,,"Plasmodium falciparum",5833,"W2",,,,50425,"N",1,"Autocuration",1,,"CHEMBL937850","ORGANISM","Plasmodium falciparum",5833,"Plasmodium falciparum",,4,853,,"A Active",0.98,0.025,0.023,0.031,6720220,"ENAMINE","Z1552192759"
243564,"CCN(CC)Cc1ccc(Nc2ccnc3cc(Cl)ccc23)cc1O",0.8958333333333334,"SJ000110703-13","CCN(CC)Cc1cc(Nc2ccnc3cc(Cl)ccc23)ccc1O",2458737,491778,43772,745003,"=",1.3,,0,"Ratio IC50",,,"Relative selectivity against Plasmodium falciparum D10 as IC50 ratio compared to chloroquine","F",,,"Plasmodium falciparum",5833,"D10",,,,50425,"N",1,"Autocuration",1,,"CHEMBL937849","ORGANISM","Plasmodium falciparum",5833,"Plasmodium falciparum",,4,853,,"A Active",0.98,0.025,0.023,0.031,6720220,"ENAMINE","Z1552192759"
243564,"CCN(CC)Cc1ccc(Nc2ccnc3cc(Cl)ccc23)cc1O",0.8958333333333334,"SJ000110703-13","CCN(CC)Cc1cc(Nc2ccnc3cc(Cl)ccc23)ccc1O",2458754,491777,43772,745003,"=",23.7,"nM",1,"IC50",,,"Antimalarial activity against chloroquine-sensitive Plasmodium falciparum D10 as LDH reporter activity","F",,,"Plasmodium falciparum",5833,"D10",,,,50425,"N",1,"Autocuration",1,,"CHEMBL937848","ORGANISM","Plasmodium falciparum",5833,"Plasmodium falciparum",,4,853,,"A Active",0.98,0.025,0.023,0.031,6720220,"ENAMINE","Z1552192759"
243564,"CCN(CC)Cc1ccc(Nc2ccnc3cc(Cl)ccc23)cc1O",0.8958333333333334,"SJ000110703-13","CCN(CC)Cc1cc(Nc2ccnc3cc(Cl)ccc23)ccc1O",3395083,646948,52160,930862,"=",1.6,"mg.kg-1",1,"ED50",,,"Inhibition of beta-hematin formation","U",,,,,,,,,22226,"U",0,"Autocuration",1,,"CHEMBL1217089","UNCHECKED","Unchecked",,,,4,853,,"A Active",0.98,0.025,0.023,0.031,6720220,"ENAMINE","Z1552192759"
243564,"CCN(CC)Cc1ccc(Nc2ccnc3cc(Cl)ccc23)cc1O",0.8958333333333334,"SJ000110703-13","CCN(CC)Cc1cc(Nc2ccnc3cc(Cl)ccc23)ccc1O",3395084,646928,52160,930862,"=",6.01,"nM",1,"IC50",,,"Antimalarial activity against chloroquine-resistant Plasmodium falciparum K1","F",,,"Plasmodium falciparum K1",5839,,,,,50426,"N",1,"Autocuration",1,,"CHEMBL1217069","ORGANISM","Plasmodium falciparum (isolate K1 / Thailand)",5839,"Plasmodium falciparum K1",,4,853,,"A Active",0.98,0.025,0.023,0.031,6720220,"ENAMINE","Z1552192759"
243564,"CCN(CC)Cc1ccc(Nc2ccnc3cc(Cl)ccc23)cc1O",0.8958333333333334,"SJ000110703-13","CCN(CC)Cc1cc(Nc2ccnc3cc(Cl)ccc23)ccc1O",12134612,877731,66700,1754638,,,,0,"TC50","Not Determined",,"Cytotoxicity against human HepG2 cells assessed as cell viability after 24 hrs by neutral red uptake assay","A",,,"Homo sapiens",9606,,,"HepG2",,81020,"N",1,"Autocuration",1,"491175","CHEMBL2186411","CELL-LINE","HepG2",9606,"Homo sapiens",,4,853,,"A Active",0.98,0.025,0.023,0.031,6720220,"ENAMINE","Z1552192759"
243564,"CCN(CC)Cc1ccc(Nc2ccnc3cc(Cl)ccc23)cc1O",0.8958333333333334,"SJ000110703-13","CCN(CC)Cc1cc(Nc2ccnc3cc(Cl)ccc23)ccc1O",12134625,877732,66700,1754638,,,,0,"TC50","Not Determined",,"Cytotoxicity against mouse NIH/3T3 cells assessed as cell viability after 24 hrs by neutral red uptake assay","A",,,"Mus musculus",10090,,,,,22226,"U",0,"Autocuration",1,"491174","CHEMBL2186412","UNCHECKED","Unchecked",,,,4,853,,"A Active",0.98,0.025,0.023,0.031,6720220,"ENAMINE","Z1552192759"
243564,"CCN(CC)Cc1ccc(Nc2ccnc3cc(Cl)ccc23)cc1O",0.8958333333333334,"SJ000110703-13","CCN(CC)Cc1cc(Nc2ccnc3cc(Cl)ccc23)ccc1O",12134672,877816,66700,1754638,"=",1.1,,0,"Ratio IC50",,,"Resistant index, ratio of IC50 for chloroquine-resistant Plasmodium falciparum W2 to IC50 for chloroquine-sensitive Plasmodium falciparum D10","F",,,"Plasmodium falciparum",5833,,,,,50425,"N",1,"Autocuration",1,"491159","CHEMBL2187311","ORGANISM","Plasmodium falciparum",5833,"Plasmodium falciparum",,4,853,,"A Active",0.98,0.025,0.023,0.031,6720220,"ENAMINE","Z1552192759"
243564,"CCN(CC)Cc1ccc(Nc2ccnc3cc(Cl)ccc23)cc1O",0.8958333333333334,"SJ000110703-13","CCN(CC)Cc1cc(Nc2ccnc3cc(Cl)ccc23)ccc1O",12136489,877817,66700,1754638,"=",31.0,"nM",1,"IC50",,,"Antiplasmodial activity against chloroquine-resistant Plasmodium falciparum W2 infected in human RBCs after 72 hrs by parasite lactate dehydrogenase assay","F",,,"Plasmodium falciparum",5833,"W2",,,,50425,"N",1,"Autocuration",1,"491158","CHEMBL2187312","ORGANISM","Plasmodium falciparum",5833,"Plasmodium falciparum",,4,853,,"A Active",0.98,0.025,0.023,0.031,6720220,"ENAMINE","Z1552192759"
243564,"CCN(CC)Cc1ccc(Nc2ccnc3cc(Cl)ccc23)cc1O",0.8958333333333334,"SJ000110703-13","CCN(CC)Cc1cc(Nc2ccnc3cc(Cl)ccc23)ccc1O",12136503,877818,66700,1754638,"=",27.0,"nM",1,"IC50",,,"Antiplasmodial activity against chloroquine-sensitive Plasmodium falciparum D10 infected in human RBCs after 72 hrs by parasite lactate dehydrogenase assay","F",,,"Plasmodium falciparum D10",478861,,,,,22226,"U",0,"Autocuration",1,"491157","CHEMBL2187313","UNCHECKED","Unchecked",,,,4,853,,"A Active",0.98,0.025,0.023,0.031,6720220,"ENAMINE","Z1552192759"
573336,"CCN(CCN)Cc1cc(Nc2ccnc3cc(Cl)ccc23)ccc1O",0.88,"SJ000110703-13","CCN(CC)Cc1cc(Nc2ccnc3cc(Cl)ccc23)ccc1O",2949753,590761,48495,851662,"=",5650.0,"nM",1,"IC50",,,"Antileishmanial activity against Leishmania donovani MHOM/ET/ 67/HU3 amastigote infected in CD1 mouse peritoneal exudate macrophages assessed as parasite growth inhibition after 5 days by Giemsa staining","F",,,"Leishmania donovani",5661,"MHOM/ET/ 67/HU3",,,,50459,"N",1,"Autocuration",1,,"CHEMBL1037599","ORGANISM","Leishmania donovani",5661,"Leishmania donovani",,5,853,,"A Active",0.98,0.025,0.023,0.031,6720220,"ENAMINE","Z1552192759"
573336,"CCN(CCN)Cc1cc(Nc2ccnc3cc(Cl)ccc23)ccc1O",0.88,"SJ000110703-13","CCN(CC)Cc1cc(Nc2ccnc3cc(Cl)ccc23)ccc1O",2949776,590763,48495,851662,"=",5.47,"nM",1,"IC50",,,"Antimalarial activity against chloroquine-susceptible Plasmodium falciparum 3D7 assessed as inhibition of parasite growth after 48 hrs by [3H]hypoxanthine reuptake assay","F",,,"Plasmodium falciparum 3D7",36329,,,,,22226,"U",0,"Autocuration",1,,"CHEMBL1037601","UNCHECKED","Unchecked",,,,5,853,,"A Active",0.98,0.025,0.023,0.031,6720220,"ENAMINE","Z1552192759"
573336,"CCN(CCN)Cc1cc(Nc2ccnc3cc(Cl)ccc23)ccc1O",0.88,"SJ000110703-13","CCN(CC)Cc1cc(Nc2ccnc3cc(Cl)ccc23)ccc1O",2949799,590764,48495,851662,"=",5.47,"nM",1,"IC50",,,"Antimalarial activity against chloroquine-resistant Plasmodium falciparum K1 assessed as inhibition of parasite growth after 48 hrs by [3H]hypoxanthine reuptake assay","F",,,"Plasmodium falciparum K1",5839,,,,,50426,"N",1,"Autocuration",1,,"CHEMBL1037602","ORGANISM","Plasmodium falciparum (isolate K1 / Thailand)",5839,"Plasmodium falciparum K1",,5,853,,"A Active",0.98,0.025,0.023,0.031,6720220,"ENAMINE","Z1552192759"
573336,"CCN(CCN)Cc1cc(Nc2ccnc3cc(Cl)ccc23)ccc1O",0.88,"SJ000110703-13","CCN(CC)Cc1cc(Nc2ccnc3cc(Cl)ccc23)ccc1O",2949821,590765,48495,851662,"=",25600.0,"nM",1,"IC50",,,"Cytotoxicity against human KB cells after 72 hrs by Alamar blue assay","A",,,"Homo sapiens",9606,,,"KB ",,81115,"N",1,"Autocuration",1,,"CHEMBL1037603","CELL-LINE","KB ",9606,"Homo sapiens",,5,853,,"A Active",0.98,0.025,0.023,0.031,6720220,"ENAMINE","Z1552192759"
477188,"CCN(CC)Cc1cc(Nc2ccnc3cc(Cl)ccc23)ccc1Cl",0.8723404255319149,"SJ000110703-13","CCN(CC)Cc1cc(Nc2ccnc3cc(Cl)ccc23)ccc1O",2273467,566885,46217,754773,"=",12.3,"nM",1,"IC50",,,"Antimalarial activity against chloroquine-sensitive Plasmodium falciparum HB3","F",,,"Plasmodium falciparum",5833,"HB3",,,,50425,"N",1,"Autocuration",1,,"CHEMBL958385","ORGANISM","Plasmodium falciparum",5833,"Plasmodium falciparum",,6,853,,"A Active",0.98,0.025,0.023,0.031,6720220,"ENAMINE","Z1552192759"
477188,"CCN(CC)Cc1cc(Nc2ccnc3cc(Cl)ccc23)ccc1Cl",0.8723404255319149,"SJ000110703-13","CCN(CC)Cc1cc(Nc2ccnc3cc(Cl)ccc23)ccc1O",2273468,566884,46217,754773,"=",10.2,"nM",1,"IC50",,,"Antimalarial activity against chloroquine-resistant Plasmodium falciparum TM6","F",,,"Plasmodium falciparum",5833,"TM6",,,,50425,"N",1,"Autocuration",1,,"CHEMBL958384","ORGANISM","Plasmodium falciparum",5833,"Plasmodium falciparum",,6,853,,"A Active",0.98,0.025,0.023,0.031,6720220,"ENAMINE","Z1552192759"
477188,"CCN(CC)Cc1cc(Nc2ccnc3cc(Cl)ccc23)ccc1Cl",0.8723404255319149,"SJ000110703-13","CCN(CC)Cc1cc(Nc2ccnc3cc(Cl)ccc23)ccc1O",2273481,566883,46217,754773,"=",30.4,"nM",1,"IC50",,,"Antimalarial activity against chloroquine-sensitive Plasmodium falciparum 3D7","F",,,"Plasmodium falciparum 3D7",36329,,,,,50425,"N",1,"Autocuration",1,,"CHEMBL958383","ORGANISM","Plasmodium falciparum",5833,"Plasmodium falciparum",,6,853,,"A Active",0.98,0.025,0.023,0.031,6720220,"ENAMINE","Z1552192759"
945623,"Cl.Cl.CCN(CC)Cc1ccc(Nc2ccnc3cc(Cl)ccc23)cc1O",0.86,"SJ000110703-13","CCN(CC)Cc1cc(Nc2ccnc3cc(Cl)ccc23)ccc1O",3776214,688524,51887,1157690,"=",6309.6,"nM",1,"Potency","Not Active",,"PUBCHEM_BIOASSAY: qHTS Assay for Compounds that Induce Erasure of Genomic Imprints.   (Class of assay: confirmatory) ","F",,"confirmatory",,,,,,,22226,"U",0,"Autocuration",7,"1948","CHEMBL1613970","UNCHECKED","Unchecked",,,,7,853,,"A Active",0.98,0.025,0.023,0.031,6720220,"ENAMINE","Z1552192759"
945623,"Cl.Cl.CCN(CC)Cc1ccc(Nc2ccnc3cc(Cl)ccc23)cc1O",0.86,"SJ000110703-13","CCN(CC)Cc1cc(Nc2ccnc3cc(Cl)ccc23)ccc1O",4004797,688791,51887,1157690,"=",31622.8,"nM",1,"Potency","Inconclusive",,"PUBCHEM_BIOASSAY: qHTS Assay for Promiscuous and Specific Inhibitors of Cruzain (without detergent).   (Class of assay: confirmatory) [Related pubchem assays: 2158 (Confirmation qHTS Assay for Inhibitors of Cruzain), 2249 (Probe Development Summary of Promiscuous Inhibitors (Artifacts) of Cruzain), 2161 (qHTS Assay for Inhibitors of Papain: Counterscreen for Cruzain Assay), 1478 (qHTS Assay for Promiscuous and Specific Inhibitors of Cruzain (with detergent))]","F",,"confirmatory","Trypanosoma cruzi",5693,,,,,10452,"D",9,"Autocuration",7,"1476","CHEMBL1613769","SINGLE PROTEIN","Cruzipain",5693,"Trypanosoma cruzi",,7,853,,"A Active",0.98,0.025,0.023,0.031,6720220,"ENAMINE","Z1552192759"
945623,"Cl.Cl.CCN(CC)Cc1ccc(Nc2ccnc3cc(Cl)ccc23)cc1O",0.86,"SJ000110703-13","CCN(CC)Cc1cc(Nc2ccnc3cc(Cl)ccc23)ccc1O",4407272,688155,51887,1157690,"=",12589.3,"nM",1,"Potency","Not Active",,"PUBCHEM_BIOASSAY: qHTS Assay for Identifying the Cell-Membrane Permeable IMPase Inhibitors: Potentiation with Lithium.   (Class of assay: confirmatory) [Related pubchem assays: 901 ]","F",,"confirmatory","Rattus norvegicus",10116,,,,,103671,"D",9,"Autocuration",7,"1457","CHEMBL1614234","SINGLE PROTEIN","Inositol monophosphatase 1",10116,"Rattus norvegicus",,7,853,,"A Active",0.98,0.025,0.023,0.031,6720220,"ENAMINE","Z1552192759"
945623,"Cl.Cl.CCN(CC)Cc1ccc(Nc2ccnc3cc(Cl)ccc23)cc1O",0.86,"SJ000110703-13","CCN(CC)Cc1cc(Nc2ccnc3cc(Cl)ccc23)ccc1O",4595062,688323,51887,1157690,"=",15848.9,"nM",1,"Potency","Inconclusive",,"PUBCHEM_BIOASSAY: Quantitative High-Throughput Screen for Regulators of Epigenetic Control.   (Class of assay: confirmatory) [Related pubchem assays: 1041 , 1039 , 890 , 1036 , 1653 , 1035 , 1043 , 1038 , 990 , 597 , 1042 , 1037 ]","F",,"confirmatory",,,,,,,22226,"U",0,"Autocuration",7,"1865","CHEMBL1614263","UNCHECKED","Unchecked",,,,7,853,,"A Active",0.98,0.025,0.023,0.031,6720220,"ENAMINE","Z1552192759"
945623,"Cl.Cl.CCN(CC)Cc1ccc(Nc2ccnc3cc(Cl)ccc23)cc1O",0.86,"SJ000110703-13","CCN(CC)Cc1cc(Nc2ccnc3cc(Cl)ccc23)ccc1O",4969605,688641,51887,1157690,"=",7943.3,"nM",1,"Potency","Active",,"PUBCHEM_BIOASSAY: qHTS Assay for Activators of Cytochrome P450 3A4.   (Class of assay: confirmatory) [Related pubchem assays: 410 ]","A",,"confirmatory","Homo sapiens",9606,,,,,17045,"D",9,"Autocuration",7,"885","CHEMBL1614108","SINGLE PROTEIN","Cytochrome P450 3A4",9606,"Homo sapiens",,7,853,,"A Active",0.98,0.025,0.023,0.031,6720220,"ENAMINE","Z1552192759"
945623,"Cl.Cl.CCN(CC)Cc1ccc(Nc2ccnc3cc(Cl)ccc23)cc1O",0.86,"SJ000110703-13","CCN(CC)Cc1cc(Nc2ccnc3cc(Cl)ccc23)ccc1O",5038658,688839,51887,1157690,"=",7943.3,"nM",1,"Potency","Not Active",,"PUBCHEM_BIOASSAY: qHTS Assay for Inhibitors and Substrates of Cytochrome P450 3A4.   (Class of assay: confirmatory) [Related pubchem assays: 410 ]","A",,"confirmatory","Homo sapiens",9606,,,,,17045,"D",9,"Autocuration",7,"884","CHEMBL1613886","SINGLE PROTEIN","Cytochrome P450 3A4",9606,"Homo sapiens",,7,853,,"A Active",0.98,0.025,0.023,0.031,6720220,"ENAMINE","Z1552192759"
945623,"Cl.Cl.CCN(CC)Cc1ccc(Nc2ccnc3cc(Cl)ccc23)cc1O",0.86,"SJ000110703-13","CCN(CC)Cc1cc(Nc2ccnc3cc(Cl)ccc23)ccc1O",12794859,954272,51887,1157690,,6.51,"uM",1,"Potency","active",,"PubChem BioAssay. qHTS for Inhibitors of human tyrosyl-DNA phosphodiesterase 1 (TDP1): qHTS in cells in absence of CPT.   (Class of assay: confirmatory) ","F",,"confirmatory",,,,,,,22226,"N",0,"Autocuration",7,"686978","CHEMBL2354221","UNCHECKED","Unchecked",,,,7,853,,"A Active",0.98,0.025,0.023,0.031,6720220,"ENAMINE","Z1552192759"
945623,"Cl.Cl.CCN(CC)Cc1ccc(Nc2ccnc3cc(Cl)ccc23)cc1O",0.86,"SJ000110703-13","CCN(CC)Cc1cc(Nc2ccnc3cc(Cl)ccc23)ccc1O",13071977,954305,51887,1157690,,7.31,"uM",1,"Potency","active",,"PubChem BioAssay. qHTS for Inhibitors of human tyrosyl-DNA phosphodiesterase 1 (TDP1): qHTS in cells in presence of CPT.   (Class of assay: confirmatory) ","F",,"confirmatory",,,,,,,22226,"N",0,"Autocuration",7,"686979","CHEMBL2354254","UNCHECKED","Unchecked",,,,7,853,,"A Active",0.98,0.025,0.023,0.031,6720220,"ENAMINE","Z1552192759"
