"molregno","standard_inchi","canonical_smiles","SAMPLE","activity_id","assay_id","doc_id","record_id","standard_relation","standard_value","standard_units","standard_flag","standard_type","activity_comment","data_validity_comment","description","assay_type","assay_test_type","assay_category","assay_organism","assay_tax_id","assay_strain","assay_tissue","assay_cell_type","assay_subcellular_fraction","tid","relationship_type","confidence_score","curated_by","src_id","src_assay_id","chembl_id","target_type","pref_name","tax_id","organism","species_group_flag","Iteration","RankSantiagoFloriane","RankSereina","cScore","rSquared","ec50","ec50_l","ec50_u","EMOLECULES_ID","supplier","CATALOG_NUMBER"
583947,"InChI=1S/C22H20N4O/c1-27-18-13-11-17(12-14-18)24-22-25-20-10-6-5-9-19(20)21(26-22)23-15-16-7-3-2-4-8-16/h2-14H,15H2,1H3,(H2,23,24,25,26)","COc1ccc(Nc2nc(NCc3ccccc3)c4ccccc4n2)cc1","SJ000171111-3",14791917,1369385,84174,2136593,"=",6.75,"%",1,"Inhibition",,,"MMV: NCI60 panel. Malaria Box compounds were tested for inhibition of the human Ovarian Cancer cell line OVCAR-8","F","In vitro",,"Homo sapiens",9606,,,"OVCAR-8",,80357,"N",1,"Autocuration",17,"48","CHEMBL3301534","CELL-LINE","OVCAR-8",9606,"Homo sapiens",0,3,126,,"A Active",1.0,0.36,0.35,0.37,1731000,"ENAMINE","Z56833758"
583947,"InChI=1S/C22H20N4O/c1-27-18-13-11-17(12-14-18)24-22-25-20-10-6-5-9-19(20)21(26-22)23-15-16-7-3-2-4-8-16/h2-14H,15H2,1H3,(H2,23,24,25,26)","COc1ccc(Nc2nc(NCc3ccccc3)c4ccccc4n2)cc1","SJ000171111-3",14792341,1369344,84174,2136593,"=",31.26,"%",1,"Inhibition",,,"MMV: NCI60 panel. Malaria Box compounds were tested for inhibition of the human CNS Cancer cell line SF-268","F","In vitro",,"Homo sapiens",9606,,,"SF-268",,81054,"N",1,"Autocuration",17,"7","CHEMBL3301493","CELL-LINE","SF-268",9606,"Homo sapiens",0,3,126,,"A Active",1.0,0.36,0.35,0.37,1731000,"ENAMINE","Z56833758"
583947,"InChI=1S/C22H20N4O/c1-27-18-13-11-17(12-14-18)24-22-25-20-10-6-5-9-19(20)21(26-22)23-15-16-7-3-2-4-8-16/h2-14H,15H2,1H3,(H2,23,24,25,26)","COc1ccc(Nc2nc(NCc3ccccc3)c4ccccc4n2)cc1","SJ000171111-3",14792464,1369354,84174,2136593,"=",49.03,"%",1,"Inhibition",,,"MMV: NCI60 panel. Malaria Box compounds were tested for inhibition of the human Colon Cancer cell line HT29","F","In vitro",,"Homo sapiens",9606,,,"HT29",,22226,"U",0,"Autocuration",17,"17","CHEMBL3301503","UNCHECKED","Unchecked",,,0,3,126,,"A Active",1.0,0.36,0.35,0.37,1731000,"ENAMINE","Z56833758"
583947,"InChI=1S/C22H20N4O/c1-27-18-13-11-17(12-14-18)24-22-25-20-10-6-5-9-19(20)21(26-22)23-15-16-7-3-2-4-8-16/h2-14H,15H2,1H3,(H2,23,24,25,26)","COc1ccc(Nc2nc(NCc3ccccc3)c4ccccc4n2)cc1","SJ000171111-3",14792676,1369364,84174,2136593,"=",76.95,"%",1,"Inhibition",,,"MMV: NCI60 panel. Malaria Box compounds were tested for inhibition of the human Melanoma cell line M14","F","In vitro",,"Homo sapiens",9606,,,"M14",,80214,"N",1,"Autocuration",17,"27","CHEMBL3301513","CELL-LINE","M14",9606,"Homo sapiens",0,3,126,,"A Active",1.0,0.36,0.35,0.37,1731000,"ENAMINE","Z56833758"
583947,"InChI=1S/C22H20N4O/c1-27-18-13-11-17(12-14-18)24-22-25-20-10-6-5-9-19(20)21(26-22)23-15-16-7-3-2-4-8-16/h2-14H,15H2,1H3,(H2,23,24,25,26)","COc1ccc(Nc2nc(NCc3ccccc3)c4ccccc4n2)cc1","SJ000171111-3",14792909,1369374,84174,2136593,"=",-4.85,"%",1,"Inhibition",,,"MMV: NCI60 panel. Malaria Box compounds were tested for inhibition of the human Non-Small Cell Lung Cancer cell line HOP-92","F","In vitro",,"Homo sapiens",9606,,,"HOP-92",,80972,"N",1,"Autocuration",17,"37","CHEMBL3301523","CELL-LINE","HOP-92",9606,"Homo sapiens",0,3,126,,"A Active",1.0,0.36,0.35,0.37,1731000,"ENAMINE","Z56833758"
583947,"InChI=1S/C22H20N4O/c1-27-18-13-11-17(12-14-18)24-22-25-20-10-6-5-9-19(20)21(26-22)23-15-16-7-3-2-4-8-16/h2-14H,15H2,1H3,(H2,23,24,25,26)","COc1ccc(Nc2nc(NCc3ccccc3)c4ccccc4n2)cc1","SJ000171111-3",14793311,1369386,84174,2136593,"=",13.42,"%",1,"Inhibition",,,"MMV: NCI60 panel. Malaria Box compounds were tested for inhibition of the human Ovarian Cancer cell line SK-OV-3","F","In vitro",,"Homo sapiens",9606,,,"SK-OV-3",,80493,"N",1,"Autocuration",17,"49","CHEMBL3301535","CELL-LINE","SK-OV-3",9606,"Homo sapiens",0,3,126,,"A Active",1.0,0.36,0.35,0.37,1731000,"ENAMINE","Z56833758"
583947,"InChI=1S/C22H20N4O/c1-27-18-13-11-17(12-14-18)24-22-25-20-10-6-5-9-19(20)21(26-22)23-15-16-7-3-2-4-8-16/h2-14H,15H2,1H3,(H2,23,24,25,26)","COc1ccc(Nc2nc(NCc3ccccc3)c4ccccc4n2)cc1","SJ000171111-3",14793859,1369355,84174,2136593,"=",80.73,"%",1,"Inhibition",,,"MMV: NCI60 panel. Malaria Box compounds were tested for inhibition of the human Colon Cancer cell line KM12","F","In vitro",,"Homo sapiens",9606,,,"KM12",,80192,"N",1,"Autocuration",17,"18","CHEMBL3301504","CELL-LINE","KM12",9606,"Homo sapiens",0,3,126,,"A Active",1.0,0.36,0.35,0.37,1731000,"ENAMINE","Z56833758"
583947,"InChI=1S/C22H20N4O/c1-27-18-13-11-17(12-14-18)24-22-25-20-10-6-5-9-19(20)21(26-22)23-15-16-7-3-2-4-8-16/h2-14H,15H2,1H3,(H2,23,24,25,26)","COc1ccc(Nc2nc(NCc3ccccc3)c4ccccc4n2)cc1","SJ000171111-3",14794069,1369365,84174,2136593,"=",39.72,"%",1,"Inhibition",,,"MMV: NCI60 panel. Malaria Box compounds were tested for inhibition of the human Melanoma cell line MALME-3M","F","In vitro",,"Homo sapiens",9606,,,"MALME-3M",,81248,"N",1,"Autocuration",17,"28","CHEMBL3301514","CELL-LINE","Malme-3M",9606,"Homo sapiens",0,3,126,,"A Active",1.0,0.36,0.35,0.37,1731000,"ENAMINE","Z56833758"
583947,"InChI=1S/C22H20N4O/c1-27-18-13-11-17(12-14-18)24-22-25-20-10-6-5-9-19(20)21(26-22)23-15-16-7-3-2-4-8-16/h2-14H,15H2,1H3,(H2,23,24,25,26)","COc1ccc(Nc2nc(NCc3ccccc3)c4ccccc4n2)cc1","SJ000171111-3",14794268,1369375,84174,2136593,"=",6.99,"%",1,"Inhibition",,,"MMV: NCI60 panel. Malaria Box compounds were tested for inhibition of the human Non-Small Cell Lung Cancer cell line NCI-H226","F","In vitro",,"Homo sapiens",9606,,,"NCI-H226",,81280,"N",1,"Autocuration",17,"38","CHEMBL3301524","CELL-LINE","NCI-H226",9606,"Homo sapiens",0,3,126,,"A Active",1.0,0.36,0.35,0.37,1731000,"ENAMINE","Z56833758"
583947,"InChI=1S/C22H20N4O/c1-27-18-13-11-17(12-14-18)24-22-25-20-10-6-5-9-19(20)21(26-22)23-15-16-7-3-2-4-8-16/h2-14H,15H2,1H3,(H2,23,24,25,26)","COc1ccc(Nc2nc(NCc3ccccc3)c4ccccc4n2)cc1","SJ000171111-3",14794715,1369345,84174,2136593,"=",19.62,"%",1,"Inhibition",,,"MMV: NCI60 panel. Malaria Box compounds were tested for inhibition of the human CNS Cancer cell line SF-295","F","In vitro",,"Homo sapiens",9606,,,"SF-295",,80468,"N",1,"Autocuration",17,"8","CHEMBL3301494","CELL-LINE","SF-295",9606,"Homo sapiens",0,3,126,,"A Active",1.0,0.36,0.35,0.37,1731000,"ENAMINE","Z56833758"
583947,"InChI=1S/C22H20N4O/c1-27-18-13-11-17(12-14-18)24-22-25-20-10-6-5-9-19(20)21(26-22)23-15-16-7-3-2-4-8-16/h2-14H,15H2,1H3,(H2,23,24,25,26)","COc1ccc(Nc2nc(NCc3ccccc3)c4ccccc4n2)cc1","SJ000171111-3",14795439,1369376,84174,2136593,"=",77.25,"%",1,"Inhibition",,,"MMV: NCI60 panel. Malaria Box compounds were tested for inhibition of the human Non-Small Cell Lung Cancer cell line NCI-H23","F","In vitro",,"Homo sapiens",9606,,,"NCI-H23",,81281,"N",1,"Autocuration",17,"39","CHEMBL3301525","CELL-LINE","NCI-H23",9606,"Homo sapiens",0,3,126,,"A Active",1.0,0.36,0.35,0.37,1731000,"ENAMINE","Z56833758"
583947,"InChI=1S/C22H20N4O/c1-27-18-13-11-17(12-14-18)24-22-25-20-10-6-5-9-19(20)21(26-22)23-15-16-7-3-2-4-8-16/h2-14H,15H2,1H3,(H2,23,24,25,26)","COc1ccc(Nc2nc(NCc3ccccc3)c4ccccc4n2)cc1","SJ000171111-3",14795702,1369387,84174,2136593,"=",79.63,"%",1,"Inhibition",,,"MMV: NCI60 panel. Malaria Box compounds were tested for inhibition of the human Prostate Cancer cell line DU-145","F","In vitro",,"Homo sapiens",9606,,,"DU-145",,80125,"N",1,"Autocuration",17,"50","CHEMBL3301536","CELL-LINE","DU-145",9606,"Homo sapiens",0,3,126,,"A Active",1.0,0.36,0.35,0.37,1731000,"ENAMINE","Z56833758"
583947,"InChI=1S/C22H20N4O/c1-27-18-13-11-17(12-14-18)24-22-25-20-10-6-5-9-19(20)21(26-22)23-15-16-7-3-2-4-8-16/h2-14H,15H2,1H3,(H2,23,24,25,26)","COc1ccc(Nc2nc(NCc3ccccc3)c4ccccc4n2)cc1","SJ000171111-3",14796002,1369346,84174,2136593,"=",60.89,"%",1,"Inhibition",,,"MMV: NCI60 panel. Malaria Box compounds were tested for inhibition of the human CNS Cancer cell line SF-539","F","In vitro",,"Homo sapiens",9606,,,"SF-539",,81322,"N",1,"Autocuration",17,"9","CHEMBL3301495","CELL-LINE","SF-539",9606,"Homo sapiens",0,3,126,,"A Active",1.0,0.36,0.35,0.37,1731000,"ENAMINE","Z56833758"
583947,"InChI=1S/C22H20N4O/c1-27-18-13-11-17(12-14-18)24-22-25-20-10-6-5-9-19(20)21(26-22)23-15-16-7-3-2-4-8-16/h2-14H,15H2,1H3,(H2,23,24,25,26)","COc1ccc(Nc2nc(NCc3ccccc3)c4ccccc4n2)cc1","SJ000171111-3",14796222,1369356,84174,2136593,"=",68.23,"%",1,"Inhibition",,,"MMV: NCI60 panel. Malaria Box compounds were tested for inhibition of the human Colon Cancer cell line SW-620","F","In vitro",,"Homo sapiens",9606,,,"SW-620",,81331,"N",1,"Autocuration",17,"19","CHEMBL3301505","CELL-LINE","SW-620",9606,"Homo sapiens",0,3,126,,"A Active",1.0,0.36,0.35,0.37,1731000,"ENAMINE","Z56833758"
583947,"InChI=1S/C22H20N4O/c1-27-18-13-11-17(12-14-18)24-22-25-20-10-6-5-9-19(20)21(26-22)23-15-16-7-3-2-4-8-16/h2-14H,15H2,1H3,(H2,23,24,25,26)","COc1ccc(Nc2nc(NCc3ccccc3)c4ccccc4n2)cc1","SJ000171111-3",14796425,1369366,84174,2136593,"=",84.22,"%",1,"Inhibition",,,"MMV: NCI60 panel. Malaria Box compounds were tested for inhibition of the human Melanoma cell line MDA-MB-435","F","In vitro",,"Homo sapiens",9606,,,"MDA-MB-435",,81245,"N",1,"Autocuration",17,"29","CHEMBL3301515","CELL-LINE","MDA-MB-435",9606,"Homo sapiens",0,3,126,,"A Active",1.0,0.36,0.35,0.37,1731000,"ENAMINE","Z56833758"
583947,"InChI=1S/C22H20N4O/c1-27-18-13-11-17(12-14-18)24-22-25-20-10-6-5-9-19(20)21(26-22)23-15-16-7-3-2-4-8-16/h2-14H,15H2,1H3,(H2,23,24,25,26)","COc1ccc(Nc2nc(NCc3ccccc3)c4ccccc4n2)cc1","SJ000171111-3",14796835,1369377,84174,2136593,"=",41.08,"%",1,"Inhibition",,,"MMV: NCI60 panel. Malaria Box compounds were tested for inhibition of the human Non-Small Cell Lung Cancer cell line NCI-H322M","F","In vitro",,"Homo sapiens",9606,,,"NCI-H322M",,80889,"N",1,"Autocuration",17,"40","CHEMBL3301526","CELL-LINE","NCI-H322M",9606,"Homo sapiens",0,3,126,,"A Active",1.0,0.36,0.35,0.37,1731000,"ENAMINE","Z56833758"
583947,"InChI=1S/C22H20N4O/c1-27-18-13-11-17(12-14-18)24-22-25-20-10-6-5-9-19(20)21(26-22)23-15-16-7-3-2-4-8-16/h2-14H,15H2,1H3,(H2,23,24,25,26)","COc1ccc(Nc2nc(NCc3ccccc3)c4ccccc4n2)cc1","SJ000171111-3",14797088,1369388,84174,2136593,"=",57.27,"%",1,"Inhibition",,,"MMV: NCI60 panel. Malaria Box compounds were tested for inhibition of the human Prostate Cancer cell line PC-3","F","In vitro",,"Homo sapiens",9606,,,"PC-3",,80390,"N",1,"Autocuration",17,"51","CHEMBL3301537","CELL-LINE","PC-3",9606,"Homo sapiens",0,3,126,,"A Active",1.0,0.36,0.35,0.37,1731000,"ENAMINE","Z56833758"
583947,"InChI=1S/C22H20N4O/c1-27-18-13-11-17(12-14-18)24-22-25-20-10-6-5-9-19(20)21(26-22)23-15-16-7-3-2-4-8-16/h2-14H,15H2,1H3,(H2,23,24,25,26)","COc1ccc(Nc2nc(NCc3ccccc3)c4ccccc4n2)cc1","SJ000171111-3",14797813,1369367,84174,2136593,"=",63.44,"%",1,"Inhibition",,,"MMV: NCI60 panel. Malaria Box compounds were tested for inhibition of the human Melanoma cell line SK-MEL-2","F","In vitro",,"Homo sapiens",9606,,,"SK-MEL-2",,80482,"N",1,"Autocuration",17,"30","CHEMBL3301516","CELL-LINE","SK-MEL-2",9606,"Homo sapiens",0,3,126,,"A Active",1.0,0.36,0.35,0.37,1731000,"ENAMINE","Z56833758"
583947,"InChI=1S/C22H20N4O/c1-27-18-13-11-17(12-14-18)24-22-25-20-10-6-5-9-19(20)21(26-22)23-15-16-7-3-2-4-8-16/h2-14H,15H2,1H3,(H2,23,24,25,26)","COc1ccc(Nc2nc(NCc3ccccc3)c4ccccc4n2)cc1","SJ000171111-3",14798385,1369347,84174,2136593,"=",14.37,"%",1,"Inhibition",,,"MMV: NCI60 panel. Malaria Box compounds were tested for inhibition of the human CNS Cancer cell line SNB-19","F","In vitro",,"Homo sapiens",9606,,,"SNB-19",,80499,"N",1,"Autocuration",17,"10","CHEMBL3301496","CELL-LINE","SNB-19",9606,"Homo sapiens",0,3,126,,"A Active",1.0,0.36,0.35,0.37,1731000,"ENAMINE","Z56833758"
583947,"InChI=1S/C22H20N4O/c1-27-18-13-11-17(12-14-18)24-22-25-20-10-6-5-9-19(20)21(26-22)23-15-16-7-3-2-4-8-16/h2-14H,15H2,1H3,(H2,23,24,25,26)","COc1ccc(Nc2nc(NCc3ccccc3)c4ccccc4n2)cc1","SJ000171111-3",14798608,1369357,84174,2136593,"=",68.4,"%",1,"Inhibition",,,"MMV: NCI60 panel. Malaria Box compounds were tested for inhibition of the human Leukemia cell line CCRF-CEM","F","In vitro",,"Homo sapiens",9606,,,"CCRF-CEM",,80064,"N",1,"Autocuration",17,"20","CHEMBL3301506","CELL-LINE","CCRF-CEM",9606,"Homo sapiens",0,3,126,,"A Active",1.0,0.36,0.35,0.37,1731000,"ENAMINE","Z56833758"
583947,"InChI=1S/C22H20N4O/c1-27-18-13-11-17(12-14-18)24-22-25-20-10-6-5-9-19(20)21(26-22)23-15-16-7-3-2-4-8-16/h2-14H,15H2,1H3,(H2,23,24,25,26)","COc1ccc(Nc2nc(NCc3ccccc3)c4ccccc4n2)cc1","SJ000171111-3",14799222,1369378,84174,2136593,"=",3.09,"%",1,"Inhibition",,,"MMV: NCI60 panel. Malaria Box compounds were tested for inhibition of the human Non-Small Cell Lung Cancer cell line NCI-H460","F","In vitro",,"Homo sapiens",9606,,,"NCI-H460",,81024,"N",1,"Autocuration",17,"41","CHEMBL3301527","CELL-LINE","NCI-H460",9606,"Homo sapiens",0,3,126,,"A Active",1.0,0.36,0.35,0.37,1731000,"ENAMINE","Z56833758"
583947,"InChI=1S/C22H20N4O/c1-27-18-13-11-17(12-14-18)24-22-25-20-10-6-5-9-19(20)21(26-22)23-15-16-7-3-2-4-8-16/h2-14H,15H2,1H3,(H2,23,24,25,26)","COc1ccc(Nc2nc(NCc3ccccc3)c4ccccc4n2)cc1","SJ000171111-3",14799467,1369389,84174,2136593,"=",33.95,"%",1,"Inhibition",,,"MMV: NCI60 panel. Malaria Box compounds were tested for inhibition of the human Renal Cancer cell line 786-0","F","In vitro",,"Homo sapiens",9606,,,"786-0",,80640,"N",1,"Autocuration",17,"52","CHEMBL3301538","CELL-LINE","786-0",9606,"Homo sapiens",0,3,126,,"A Active",1.0,0.36,0.35,0.37,1731000,"ENAMINE","Z56833758"
583947,"InChI=1S/C22H20N4O/c1-27-18-13-11-17(12-14-18)24-22-25-20-10-6-5-9-19(20)21(26-22)23-15-16-7-3-2-4-8-16/h2-14H,15H2,1H3,(H2,23,24,25,26)","COc1ccc(Nc2nc(NCc3ccccc3)c4ccccc4n2)cc1","SJ000171111-3",14799777,1369348,84174,2136593,"=",-33.0,"%",1,"Inhibition",,"Outside typical range","MMV: NCI60 panel. Malaria Box compounds were tested for inhibition of the human CNS Cancer cell line SNB-75","F","In vitro",,"Homo sapiens",9606,,,"SNB-75",,81278,"N",1,"Autocuration",17,"11","CHEMBL3301497","CELL-LINE","SNB-75",9606,"Homo sapiens",0,3,126,,"A Active",1.0,0.36,0.35,0.37,1731000,"ENAMINE","Z56833758"
583947,"InChI=1S/C22H20N4O/c1-27-18-13-11-17(12-14-18)24-22-25-20-10-6-5-9-19(20)21(26-22)23-15-16-7-3-2-4-8-16/h2-14H,15H2,1H3,(H2,23,24,25,26)","COc1ccc(Nc2nc(NCc3ccccc3)c4ccccc4n2)cc1","SJ000171111-3",14799997,1369358,84174,2136593,"=",89.55,"%",1,"Inhibition",,,"MMV: NCI60 panel. Malaria Box compounds were tested for inhibition of the human Leukemia cell line HL-60(TB)","F","In vitro",,"Homo sapiens",9606,,,"HL-60(TB)",,22226,"U",0,"Autocuration",17,"21","CHEMBL3301507","UNCHECKED","Unchecked",,,0,3,126,,"A Active",1.0,0.36,0.35,0.37,1731000,"ENAMINE","Z56833758"
583947,"InChI=1S/C22H20N4O/c1-27-18-13-11-17(12-14-18)24-22-25-20-10-6-5-9-19(20)21(26-22)23-15-16-7-3-2-4-8-16/h2-14H,15H2,1H3,(H2,23,24,25,26)","COc1ccc(Nc2nc(NCc3ccccc3)c4ccccc4n2)cc1","SJ000171111-3",14800196,1369368,84174,2136593,"=",67.72,"%",1,"Inhibition",,,"MMV: NCI60 panel. Malaria Box compounds were tested for inhibition of the human Melanoma cell line SK-MEL-28","F","In vitro",,"Homo sapiens",9606,,,"SK-MEL-28",,80485,"N",1,"Autocuration",17,"31","CHEMBL3301517","CELL-LINE","SK-MEL-28",9606,"Homo sapiens",0,3,126,,"A Active",1.0,0.36,0.35,0.37,1731000,"ENAMINE","Z56833758"
583947,"InChI=1S/C22H20N4O/c1-27-18-13-11-17(12-14-18)24-22-25-20-10-6-5-9-19(20)21(26-22)23-15-16-7-3-2-4-8-16/h2-14H,15H2,1H3,(H2,23,24,25,26)","COc1ccc(Nc2nc(NCc3ccccc3)c4ccccc4n2)cc1","SJ000171111-3",14800863,1369338,84174,2136593,"=",82.95,"%",1,"Inhibition",,,"MMV: NCI60 panel. Malaria Box compounds were tested for inhibition of the human Breast Cancer cell line BT-549","F","In vitro",,"Homo sapiens",9606,,,"BT-549",,81316,"N",1,"Autocuration",17,"1","CHEMBL3301487","CELL-LINE","BT-549",9606,"Homo sapiens",0,3,126,,"A Active",1.0,0.36,0.35,0.37,1731000,"ENAMINE","Z56833758"
583947,"InChI=1S/C22H20N4O/c1-27-18-13-11-17(12-14-18)24-22-25-20-10-6-5-9-19(20)21(26-22)23-15-16-7-3-2-4-8-16/h2-14H,15H2,1H3,(H2,23,24,25,26)","COc1ccc(Nc2nc(NCc3ccccc3)c4ccccc4n2)cc1","SJ000171111-3",14801809,1369379,84174,2136593,"=",50.08,"%",1,"Inhibition",,,"MMV: NCI60 panel. Malaria Box compounds were tested for inhibition of the human Non-Small Cell Lung Cancer cell line NCI-H522","F","In vitro",,"Homo sapiens",9606,,,"NCI-H522",,81283,"N",1,"Autocuration",17,"42","CHEMBL3301528","CELL-LINE","NCI-H522",9606,"Homo sapiens",0,3,126,,"A Active",1.0,0.36,0.35,0.37,1731000,"ENAMINE","Z56833758"
583947,"InChI=1S/C22H20N4O/c1-27-18-13-11-17(12-14-18)24-22-25-20-10-6-5-9-19(20)21(26-22)23-15-16-7-3-2-4-8-16/h2-14H,15H2,1H3,(H2,23,24,25,26)","COc1ccc(Nc2nc(NCc3ccccc3)c4ccccc4n2)cc1","SJ000171111-3",14802059,1369390,84174,2136593,"=",38.85,"%",1,"Inhibition",,,"MMV: NCI60 panel. Malaria Box compounds were tested for inhibition of the human Renal Cancer cell line A498","F","In vitro",,"Homo sapiens",9606,,,"A498",,80021,"N",1,"Autocuration",17,"53","CHEMBL3301539","CELL-LINE","A498",9606,"Homo sapiens",0,3,126,,"A Active",1.0,0.36,0.35,0.37,1731000,"ENAMINE","Z56833758"
583947,"InChI=1S/C22H20N4O/c1-27-18-13-11-17(12-14-18)24-22-25-20-10-6-5-9-19(20)21(26-22)23-15-16-7-3-2-4-8-16/h2-14H,15H2,1H3,(H2,23,24,25,26)","COc1ccc(Nc2nc(NCc3ccccc3)c4ccccc4n2)cc1","SJ000171111-3",14802503,1369339,84174,2136593,"=",-3.28,"%",1,"Inhibition",,,"MMV: NCI60 panel. Malaria Box compounds were tested for inhibition of the human Breast Cancer cell line HS 578T","F","In vitro",,"Homo sapiens",9606,,,"HS 578T",,22226,"U",0,"Autocuration",17,"2","CHEMBL3301488","UNCHECKED","Unchecked",,,0,3,126,,"A Active",1.0,0.36,0.35,0.37,1731000,"ENAMINE","Z56833758"
583947,"InChI=1S/C22H20N4O/c1-27-18-13-11-17(12-14-18)24-22-25-20-10-6-5-9-19(20)21(26-22)23-15-16-7-3-2-4-8-16/h2-14H,15H2,1H3,(H2,23,24,25,26)","COc1ccc(Nc2nc(NCc3ccccc3)c4ccccc4n2)cc1","SJ000171111-3",14802621,1369349,84174,2136593,"=",32.89,"%",1,"Inhibition",,,"MMV: NCI60 panel. Malaria Box compounds were tested for inhibition of the human CNS Cancer cell line U251","F","In vitro",,"Homo sapiens",9606,,,"U251",,80559,"N",1,"Autocuration",17,"12","CHEMBL3301498","CELL-LINE","U251",9606,"Homo sapiens",0,3,126,,"A Active",1.0,0.36,0.35,0.37,1731000,"ENAMINE","Z56833758"
583947,"InChI=1S/C22H20N4O/c1-27-18-13-11-17(12-14-18)24-22-25-20-10-6-5-9-19(20)21(26-22)23-15-16-7-3-2-4-8-16/h2-14H,15H2,1H3,(H2,23,24,25,26)","COc1ccc(Nc2nc(NCc3ccccc3)c4ccccc4n2)cc1","SJ000171111-3",14802842,1369359,84174,2136593,"=",55.52,"%",1,"Inhibition",,,"MMV: NCI60 panel. Malaria Box compounds were tested for inhibition of the human Leukemia cell line K-562","F","In vitro",,"Homo sapiens",9606,,,"K-562",,22226,"U",0,"Autocuration",17,"22","CHEMBL3301508","UNCHECKED","Unchecked",,,0,3,126,,"A Active",1.0,0.36,0.35,0.37,1731000,"ENAMINE","Z56833758"
583947,"InChI=1S/C22H20N4O/c1-27-18-13-11-17(12-14-18)24-22-25-20-10-6-5-9-19(20)21(26-22)23-15-16-7-3-2-4-8-16/h2-14H,15H2,1H3,(H2,23,24,25,26)","COc1ccc(Nc2nc(NCc3ccccc3)c4ccccc4n2)cc1","SJ000171111-3",14803040,1369369,84174,2136593,"=",63.92,"%",1,"Inhibition",,,"MMV: NCI60 panel. Malaria Box compounds were tested for inhibition of the human Melanoma cell line SK-MEL-5","F","In vitro",,"Homo sapiens",9606,,,"SK-MEL-5",,80488,"N",1,"Autocuration",17,"32","CHEMBL3301518","CELL-LINE","SK-MEL-5",9606,"Homo sapiens",0,3,126,,"A Active",1.0,0.36,0.35,0.37,1731000,"ENAMINE","Z56833758"
583947,"InChI=1S/C22H20N4O/c1-27-18-13-11-17(12-14-18)24-22-25-20-10-6-5-9-19(20)21(26-22)23-15-16-7-3-2-4-8-16/h2-14H,15H2,1H3,(H2,23,24,25,26)","COc1ccc(Nc2nc(NCc3ccccc3)c4ccccc4n2)cc1","SJ000171111-3",14803446,1369380,84174,2136593,"=",42.48,"%",1,"Inhibition",,,"MMV: NCI60 panel. Malaria Box compounds were tested for inhibition of the human Ovarian Cancer cell line IGROV1","F","In vitro",,"Homo sapiens",9606,,,"IGROV1",,22226,"U",0,"Autocuration",17,"43","CHEMBL3301529","UNCHECKED","Unchecked",,,0,3,126,,"A Active",1.0,0.36,0.35,0.37,1731000,"ENAMINE","Z56833758"
583947,"InChI=1S/C22H20N4O/c1-27-18-13-11-17(12-14-18)24-22-25-20-10-6-5-9-19(20)21(26-22)23-15-16-7-3-2-4-8-16/h2-14H,15H2,1H3,(H2,23,24,25,26)","COc1ccc(Nc2nc(NCc3ccccc3)c4ccccc4n2)cc1","SJ000171111-3",14803703,1369391,84174,2136593,"=",15.57,"%",1,"Inhibition",,,"MMV: NCI60 panel. Malaria Box compounds were tested for inhibition of the human Renal Cancer cell line ACHN","F","In vitro",,"Homo sapiens",9606,,,"ACHN",,80025,"N",1,"Autocuration",17,"54","CHEMBL3301540","CELL-LINE","ACHN",9606,"Homo sapiens",0,3,126,,"A Active",1.0,0.36,0.35,0.37,1731000,"ENAMINE","Z56833758"
583947,"InChI=1S/C22H20N4O/c1-27-18-13-11-17(12-14-18)24-22-25-20-10-6-5-9-19(20)21(26-22)23-15-16-7-3-2-4-8-16/h2-14H,15H2,1H3,(H2,23,24,25,26)","COc1ccc(Nc2nc(NCc3ccccc3)c4ccccc4n2)cc1","SJ000171111-3",14804264,1369350,84174,2136593,"=",43.61,"%",1,"Inhibition",,,"MMV: NCI60 panel. Malaria Box compounds were tested for inhibition of the human Colon Cancer cell line COLO 205","F","In vitro",,"Homo sapiens",9606,,,"COLO 205",,80099,"N",1,"Autocuration",17,"13","CHEMBL3301499","CELL-LINE","COLO 205",9606,"Homo sapiens",0,3,126,,"A Active",1.0,0.36,0.35,0.37,1731000,"ENAMINE","Z56833758"
583947,"InChI=1S/C22H20N4O/c1-27-18-13-11-17(12-14-18)24-22-25-20-10-6-5-9-19(20)21(26-22)23-15-16-7-3-2-4-8-16/h2-14H,15H2,1H3,(H2,23,24,25,26)","COc1ccc(Nc2nc(NCc3ccccc3)c4ccccc4n2)cc1","SJ000171111-3",14804486,1369360,84174,2136593,"=",81.78,"%",1,"Inhibition",,,"MMV: NCI60 panel. Malaria Box compounds were tested for inhibition of the human Leukemia cell line MOLT-4","F","In vitro",,"Homo sapiens",9606,,,"MOLT-4",,80285,"N",1,"Autocuration",17,"23","CHEMBL3301509","CELL-LINE","MOLT-4",9606,"Homo sapiens",0,3,126,,"A Active",1.0,0.36,0.35,0.37,1731000,"ENAMINE","Z56833758"
